# SNAP pixel extraction export table
#
# Window size: 1
# Created on:	2023-02-08 03:35:26

# Wavelength:	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	442.69504	442.69504	492.43658	492.43658	559.84906	559.84906	664.62177	664.62177	704.1149	704.1149	740.47455	740.4918	782.7529	782.7529	832.7904	832.7904	864.7108	864.7108	945.06586	1373.4619	1613.6594	1613.6594	2202.3652	2202.3667
lat	lon	Date (MM/DD/YYYY)	Time	Time (Fract. Sec)	Site Name	Chlorophyll RFU	Chlorophyll ug/L	Cond µS/cm	Depth m	fDOM QSU	fDOM RFU	nLF Cond µS/cm	ODO % sat	ODO % CB	ODO mg/L	Pressure psi a	Sal psu	SpCond µS/cm	TAL PE RFU	TAL PE ug/L	TDS mg/L	Turbidity FNU	TSS mg/L	pH	pH mV	Temp °C	Vertical Position m	Altitude m	Battery V	Cable Pwr V	Barometer mmHg	geometry	ProdID	CoordID	Name	Latitude	Longitude	PixelX	PixelY	Date(yyyy-MM-dd)	Time(HH_mm_ss)	lon	lat	sza	vza	raa	rhot_443	rhos_443	rhot_492	rhos_492	rhot_560	rhos_560	rhot_665	rhos_665	rhot_704	rhos_704	rhot_740	rhos_740	rhot_783	rhos_783	rhot_833	rhos_833	rhot_865	rhos_865	rhot_945	rhot_1373	rhot_1614	rhos_1614	rhot_2202	rhos_2202
25.90794	-80.13699	10/7/22	12:50:05	0.0	<None>	0.38	1.6	51941.3	0.744	17.89	5.97	48876.2	89.8	89.8	5.88	1.079	32.06	49174.9	0.73	2.0	31964.0	-0.15	0.0	7.83	-73.4	27.944	0.777	0.7	5.83	12.1	1445.4	POINT (-80.13699 25.90794)	0	115	ID00000364	25.907955	-80.137016	508.500	108.500	 	 	-80.13701629638672	25.907955169677734	34.98262023925781	2.716897964477539	19.622756958007812	0.12559999525547028	0.027189409360289574	0.09080000221729279	0.022827455773949623	0.06889999657869339	0.029324695467948914	0.03370000049471855	0.005692864302545786	0.03060000017285347	0.006420909892767668	0.02930000051856041	0.007457491476088762	0.028999999165534973	0.008820727467536926	0.026200000196695328	0.009161241352558136	0.02630000002682209	0.008868979290127754	0.012799999676644802	6.99999975040555E-4	0.014600000344216824	0.004763493314385414	0.007600000128149986	5.527040921151638E-4
25.90804	-80.137	10/7/22	12:50:20	0.0	<None>	0.38	1.62	52711.8	0.677	15.25	5.09	49693.0	94.4	94.4	6.18	0.983	32.65	49986.9	0.68	1.86	32491.0	-0.18	0.0	7.85	-75.0	27.855	0.34	2.5	5.83	12.1	1445.1	POINT (-80.137 25.90804)	0	116	ID00000365	25.908047	-80.137009	508.500	107.500	 	 	-80.13700866699219	25.90804672241211	34.983116149902344	2.717776298522949	19.636077880859375	0.12530000507831573	0.025154031813144684	0.09220000356435776	0.022578056901693344	0.06759999692440033	0.025508951395750046	0.03280000016093254	0.0022131307050585747	0.03180000185966492	0.005233611911535263	0.03009999915957451	0.005775063298642635	0.03060000017285347	0.007929599843919277	0.02539999969303608	0.005663330666720867	0.02590000070631504	0.00582315307110548	0.009800000116229057	6.000000284984708E-4	0.017400000244379044	0.005052747204899788	0.009999999776482582	7.902355864644051E-4
25.90818	-80.137	10/7/22	12:50:35	0.0	<None>	0.38	1.59	50704.4	0.485	20.67	6.9	47664.5	90.2	90.2	5.94	0.703	31.17	47960.9	0.71	1.96	31175.0	-0.22	0.0	7.82	-72.9	27.995	0.155	1.6	5.83	12.1	1445.0	POINT (-80.137 25.90818)	0	117	ID00000366	25.908136	-80.137009	508.500	106.500	 	 	-80.13700866699219	25.90813636779785	34.983116149902344	2.717776298522949	19.636077880859375	0.12530000507831573	0.025153852999210358	0.08980000019073486	0.019646817818284035	0.06859999895095825	0.026714619249105453	0.032099999487400055	0.0014307908713817596	0.03180000185966492	0.005233511328697205	0.03009999915957451	0.00577496737241745	0.03060000017285347	0.007929504849016666	0.025200000032782555	0.005442482419312	0.02590000070631504	0.005823071114718914	0.009800000116229057	6.000000284984708E-4	0.017400000244379044	0.0050526997074484825	0.009999999776482582	7.902299985289574E-4
25.9083	-80.13699	10/7/22	12:50:50	0.0	<None>	0.38	1.62	51001.6	0.307	19.97	6.67	47983.8	90.3	90.3	5.94	0.445	31.4	48278.0	0.64	1.75	31381.0	-0.23	0.0	7.81	-72.3	27.954	0.19	1.2	5.83	12.1	1444.8	POINT (-80.13699 25.9083)	0	118	ID00000367	25.908318	-80.137009	508.500	104.500	 	 	-80.13700866699219	25.90831756591797	34.983116149902344	2.717776298522949	19.636077880859375	0.12530000507831573	0.026866093277931213	0.09080000221729279	0.022908464074134827	0.06639999896287918	0.026403114199638367	0.030400000512599945	0.0021076598204672337	0.029200000688433647	0.004967874381691217	0.028599999845027924	0.006797921843826771	0.028599999845027924	0.0085038086399436	0.024399999529123306	0.007282956503331661	0.02370000071823597	0.00627835001796484	0.009800000116229057	6.000000284984708E-4	0.014000000432133675	0.004240307956933975	0.007499999832361937	5.42779453098774E-4
25.90846	-80.13696	10/7/22	12:51:05	0.0	<None>	0.43	1.8	50506.0	0.223	20.65	6.89	47519.3	91.4	91.4	6.03	0.324	31.06	47810.4	0.76	2.08	31077.0	-0.24	0.0	7.81	-72.5	27.952	0.163	1.1	5.83	12.1	1444.8	POINT (-80.13696 25.90846)	0	119	ID00000368	25.908497	-80.137009	508.500	102.500	 	 	-80.13700866699219	25.908496856689453	34.983116149902344	2.717776298522949	19.636077880859375	0.12530000507831573	0.025906657800078392	0.08290000259876251	0.012103523127734661	0.06719999760389328	0.026056349277496338	0.03240000084042549	0.0028995154425501823	0.03280000016093254	0.007501395419239998	0.044599998742341995	0.022793995216488838	0.041600000113248825	0.020778782665729523	0.02500000037252903	0.006419787649065256	0.040800001472234726	0.022490620613098145	0.009800000116229057	6.000000284984708E-4	0.017000000923871994	0.005853630602359772	0.008899999782443047	6.813318468630314E-4
25.9086	-80.13699	10/7/22	12:51:20	0.0	<None>	0.4	1.7	50697.1	0.198	20.68	6.9	47672.2	90.1	90.1	5.93	0.288	31.17	47967.1	0.78	2.14	31179.0	-0.19	0.0	7.81	-72.0	27.979	0.223	1.5	5.83	12.1	1444.7	POINT (-80.13699 25.9086)	0	120	ID00000369	25.908588	-80.137009	508.500	101.500	 	 	-80.13700866699219	25.908588409423828	34.983612060546875	2.7186546325683594	19.649398803710938	0.12370000034570694	0.023065995424985886	0.08550000190734863	0.01438845694065094	0.06719999760389328	0.0250258669257164	0.030400000512599945	-4.6976376324892044E-4	0.033799998462200165	0.0074575189501047134	0.03880000114440918	0.015285921283066273	0.04619999974966049	0.024466022849082947	0.024700000882148743	0.004890117794275284	0.03480000048875809	0.015060728415846825	0.011599999852478504	6.99999975040555E-4	0.018300000578165054	0.006003721617162228	0.009999999776482582	7.901927456259727E-4
25.90869	-80.13699	10/7/22	12:51:35	0.0	<None>	0.28	1.19	53927.6	0.652	13.0	4.34	50929.2	97.9	97.9	6.38	0.947	33.56	51220.7	0.57	1.56	33293.0	-0.3	0.0	7.93	-79.3	27.767	0.501	1.2	5.83	12.1	1444.6	POINT (-80.13699 25.90869)	0	121	ID00000370	25.908678	-80.137009	508.500	100.500	 	 	-80.13700866699219	25.90867805480957	34.983612060546875	2.7186546325683594	19.649398803710938	0.12370000034570694	0.023065803572535515	0.09130000323057175	0.021478138864040375	0.06790000200271606	0.025869909673929214	0.03200000151991844	0.0013184035196900368	0.033799998462200165	0.00745741743594408	0.03880000114440918	0.015285830944776535	0.04619999974966049	0.02446594275534153	0.02370000071823597	0.00378609262406826	0.03480000048875809	0.015060646459460258	0.011599999852478504	6.99999975040555E-4	0.018300000578165054	0.006003673188388348	0.009999999776482582	7.901852950453758E-4
25.90881	-80.13701	10/7/22	12:51:50	0.0	<None>	0.42	1.78	51157.3	0.467	16.98	5.67	48156.3	90.8	90.8	5.97	0.677	31.53	48448.7	0.69	1.89	31492.0	-0.16	0.0	7.81	-72.4	27.927	0.568	0.5	5.83	12.1	1444.4	POINT (-80.13701 25.90881)	0	122	ID00000371	25.908768	-80.137009	508.500	99.500	 	 	-80.13700866699219	25.908767700195312	34.983612060546875	2.7186546325683594	19.649398803710938	0.12370000034570694	0.025394776836037636	0.09189999848604202	0.024985523894429207	0.06939999759197235	0.030863141641020775	0.03420000150799751	0.007281410973519087	0.026499999687075615	0.002908277790993452	0.029100000858306885	0.008303491398692131	0.024399999529123306	0.005016757175326347	0.02329999953508377	0.007048753090202808	0.02280000038444996	0.00632967334240675	0.011599999852478504	6.99999975040555E-4	0.012799999676644802	0.00397294107824564	0.006599999964237213	4.5366864651441574E-4
25.90892	-80.13704	10/7/22	12:52:05	0.0	<None>	0.38	1.62	52071.6	0.476	17.21	5.74	49069.2	92.4	92.4	6.06	0.691	32.19	49361.6	0.66	1.83	32085.0	-0.24	0.0	7.84	-74.1	27.874	0.268	0.8	5.83	12.1	1444.4	POINT (-80.13704 25.90892)	0	123	ID00000372	25.908949	-80.137009	508.500	97.500	 	 	-80.13700866699219	25.90894889831543	34.983612060546875	2.7186546325683594	19.649398803710938	0.12370000034570694	0.024914857000112534	0.093299999833107	0.026122748851776123	0.06960000097751617	0.030448243021965027	0.032099999487400055	0.0042131030932068825	0.026399999856948853	0.002061080653220415	0.03099999949336052	0.009635565802454948	0.030300000682473183	0.010522553697228432	0.023499999195337296	0.006506684236228466	0.025100000202655792	0.007950836792588234	0.011599999852478504	6.99999975040555E-4	0.010999999940395355	0.0012909113429486752	0.007300000172108412	5.229408852756023E-4
25.90907	-80.13708	10/7/22	12:52:20	0.0	<None>	0.42	1.79	50021.9	0.351	20.62	6.88	47194.9	93.3	93.3	6.17	0.509	30.82	47470.0	0.78	2.15	30855.0	-0.3	0.0	7.83	-73.8	27.815	0.169	1.4	5.83	12.1	1444.3	POINT (-80.13708 25.90907)	0	124	ID00000373	25.909040	-80.137108	507.500	96.500	 	 	-80.1371078491211	25.909040451049805	34.983612060546875	2.7186546325683594	19.649398803710938	0.12370000034570694	0.02491726726293564	0.09300000220537186	0.025758732110261917	0.07090000063180923	0.03201668709516525	0.03229999914765358	0.004438268486410379	0.026399999856948853	0.0020626927725970745	0.03099999949336052	0.009637046605348587	0.030300000682473183	0.010523959062993526	0.024299999698996544	0.007391223218291998	0.025100000202655792	0.00795214157551527	0.011599999852478504	6.99999975040555E-4	0.010999999940395355	0.0012916089035570621	0.007300000172108412	5.230368115007877E-4
25.9092	-80.13713	10/7/22	12:52:35	0.0	<None>	0.37	1.57	50988.1	0.221	19.84	6.62	48052.4	91.5	91.5	6.03	0.321	31.45	48338.2	0.78	2.16	31420.0	-0.21	0.0	7.83	-73.2	27.87	0.123	0.5	5.83	12.1	1444.0	POINT (-80.13713 25.9092)	0	125	ID00000374	25.909220	-80.137100	507.500	94.500	 	 	-80.13710021972656	25.90921974182129	34.984107971191406	2.7195332050323486	19.6627197265625	0.1256999969482422	0.025812730193138123	0.1046999990940094	0.03796841576695442	0.09149999916553497	0.054436687380075455	0.05730000138282776	0.02974860556423664	0.03150000050663948	0.005110410042107105	0.035100001841783524	0.011455943807959557	0.03849999979138374	0.016523178666830063	0.0471000000834465	0.029810922220349312	0.032099999487400055	0.012478813529014587	0.017500000074505806	6.99999975040555E-4	0.015200000256299973	0.002949945628643036	0.009800000116229057	7.704691961407661E-4
