lat,lon,Chlorophyll ug/L,geometry,ProdID,CoordID,Name,Latitude,Longitude,PixelX,PixelY,Date(yyyy-MM-dd),Time(HH_mm_ss),lon,lat,rhot_443,rhos_443,rhot_492,rhos_492,rhot_560,rhos_560,rhot_665,rhos_665,rhot_704,rhos_704,rhot_740,rhos_740,rhot_783,rhos_783,rhot_833,rhos_833,rhot_865,rhos_865,rhot_945,rhot_1373,rhot_1614,rhos_1614,rhot_2202,rhos_2202,Land_mask,B2_Land_mask,B3_Land_mask,B4_Land_mask,B8_Land_mask,B3B2,B5_Land_mask,NDCI
25.91243,-80.137523,0.82,POINT (-80.137523 25.91243),0,158,ID00007943,25.912474,-80.137482,503.5,58.5, , ,-80.1374816895,25.9124736786,0.1290999949,0.0264285319,0.119599998,0.0535968542,0.0961000025,0.0584924072,0.0461999997,0.0151896654,0.0443999991,0.0172981173,0.061999999,0.0386063978,0.075000003,0.0526595898,0.0516999997,0.032576602,0.0693999976,0.048401475,0.1158000007,0.0013,0.0298999995,0.014951217,0.0141000003,0.0014224723,1,0.0535968542,0.0584924072,0.0151896654,0.032576602,1.0170508623,0.0172981173,0.0648998395
25.912444,-80.137532,0.92,POINT (-80.137532 25.912444),0,159,ID00007944,25.912474,-80.137581,502.5,58.5, , ,-80.1375808716,25.9124736786,0.1427000016,0.0441106632,0.1155999973,0.04828991,0.0979999974,0.0603344813,0.0474000014,0.016016338,0.0434999987,0.0157673638,0.0452999994,0.0198156666,0.0529000014,0.0287796855,0.0346000008,0.013158055,0.0631000027,0.0413537323,0.112999998,0.0019,0.0296,0.0140798343,0.0146000003,0.0014764993,1,0.04828991,0.0603344813,0.016016338,0.013158055,1.0443415642,0.0157673638,-0.0078333914
25.912458,-80.137542,1.55,POINT (-80.137542 25.912458),0,160,ID00007945,25.912474,-80.137581,502.5,58.5, , ,-80.1375808716,25.9124736786,0.1427000016,0.0441106632,0.1155999973,0.04828991,0.0979999974,0.0603344813,0.0474000014,0.016016338,0.0434999987,0.0157673638,0.0452999994,0.0198156666,0.0529000014,0.0287796855,0.0346000008,0.013158055,0.0631000027,0.0413537323,0.112999998,0.0019,0.0296,0.0140798343,0.0146000003,0.0014764993,1,0.04828991,0.0603344813,0.016016338,0.013158055,1.0443415642,0.0157673638,-0.0078333914
25.912471,-80.13755,1.91,POINT (-80.13755 25.912471),0,161,ID00007946,25.912474,-80.137581,502.5,58.5, , ,-80.1375808716,25.9124736786,0.1427000016,0.0441106632,0.1155999973,0.04828991,0.0979999974,0.0603344813,0.0474000014,0.016016338,0.0434999987,0.0157673638,0.0452999994,0.0198156666,0.0529000014,0.0287796855,0.0346000008,0.013158055,0.0631000027,0.0413537323,0.112999998,0.0019,0.0296,0.0140798343,0.0146000003,0.0014764993,1,0.04828991,0.0603344813,0.016016338,0.013158055,1.0443415642,0.0157673638,-0.0078333914
25.912485,-80.137559,1.82,POINT (-80.137559 25.912485),0,162,ID00007947,25.912474,-80.137581,502.5,58.5, , ,-80.1375808716,25.9124736786,0.1427000016,0.0441106632,0.1155999973,0.04828991,0.0979999974,0.0603344813,0.0474000014,0.016016338,0.0434999987,0.0157673638,0.0452999994,0.0198156666,0.0529000014,0.0287796855,0.0346000008,0.013158055,0.0631000027,0.0413537323,0.112999998,0.0019,0.0296,0.0140798343,0.0146000003,0.0014764993,1,0.04828991,0.0603344813,0.016016338,0.013158055,1.0443415642,0.0157673638,-0.0078333914
25.912498,-80.137567,1.37,POINT (-80.137567 25.912498),0,163,ID00007948,25.912474,-80.137581,502.5,58.5, , ,-80.1375808716,25.9124736786,0.1427000016,0.0441106632,0.1155999973,0.04828991,0.0979999974,0.0603344813,0.0474000014,0.016016338,0.0434999987,0.0157673638,0.0452999994,0.0198156666,0.0529000014,0.0287796855,0.0346000008,0.013158055,0.0631000027,0.0413537323,0.112999998,0.0019,0.0296,0.0140798343,0.0146000003,0.0014764993,1,0.04828991,0.0603344813,0.016016338,0.013158055,1.0443415642,0.0157673638,-0.0078333914
25.912512,-80.137576,0.92,POINT (-80.137576 25.912512),0,164,ID00007949,25.912474,-80.137581,502.5,58.5, , ,-80.1375808716,25.9124736786,0.1427000016,0.0441106632,0.1155999973,0.04828991,0.0979999974,0.0603344813,0.0474000014,0.016016338,0.0434999987,0.0157673638,0.0452999994,0.0198156666,0.0529000014,0.0287796855,0.0346000008,0.013158055,0.0631000027,0.0413537323,0.112999998,0.0019,0.0296,0.0140798343,0.0146000003,0.0014764993,1,0.04828991,0.0603344813,0.016016338,0.013158055,1.0443415642,0.0157673638,-0.0078333914
25.912525,-80.137584,1.55,POINT (-80.137584 25.912525),0,165,ID00007950,25.912563,-80.137581,502.5,57.5, , ,-80.1375808716,25.912563324,0.1427000016,0.0439794436,0.1186000034,0.0518119782,0.0987000018,0.0609980635,0.0471000001,0.0154736508,0.0410000011,0.0127696842,0.0436000004,0.0177415721,0.0472999997,0.0226434059,0.0388999991,0.0176857263,0.0417999998,0.0191541351,0.112999998,0.0019,0.0300999992,0.0143845994,0.0148,0.0014980733,1,0.0518119782,0.0609980635,0.0154736508,0.0176857263,1.0320521593,0.0127696842,-0.0957382172
25.912539,-80.137593,1.8,POINT (-80.137593 25.912539),0,166,ID00007951,25.912563,-80.137581,502.5,57.5, , ,-80.1375808716,25.912563324,0.1427000016,0.0439794436,0.1186000034,0.0518119782,0.0987000018,0.0609980635,0.0471000001,0.0154736508,0.0410000011,0.0127696842,0.0436000004,0.0177415721,0.0472999997,0.0226434059,0.0388999991,0.0176857263,0.0417999998,0.0191541351,0.112999998,0.0019,0.0300999992,0.0143845994,0.0148,0.0014980733,1,0.0518119782,0.0609980635,0.0154736508,0.0176857263,1.0320521593,0.0127696842,-0.0957382172
25.912553,-80.137601,1.58,POINT (-80.137601 25.912553),0,167,ID00007952,25.912563,-80.137581,502.5,57.5, , ,-80.1375808716,25.912563324,0.1427000016,0.0439794436,0.1186000034,0.0518119782,0.0987000018,0.0609980635,0.0471000001,0.0154736508,0.0410000011,0.0127696842,0.0436000004,0.0177415721,0.0472999997,0.0226434059,0.0388999991,0.0176857263,0.0417999998,0.0191541351,0.112999998,0.0019,0.0300999992,0.0143845994,0.0148,0.0014980733,1,0.0518119782,0.0609980635,0.0154736508,0.0176857263,1.0320521593,0.0127696842,-0.0957382172
25.912567,-80.137609,1.88,POINT (-80.137609 25.912567),0,168,ID00007953,25.912563,-80.137581,502.5,57.5, , ,-80.1375808716,25.912563324,0.1427000016,0.0439794436,0.1186000034,0.0518119782,0.0987000018,0.0609980635,0.0471000001,0.0154736508,0.0410000011,0.0127696842,0.0436000004,0.0177415721,0.0472999997,0.0226434059,0.0388999991,0.0176857263,0.0417999998,0.0191541351,0.112999998,0.0019,0.0300999992,0.0143845994,0.0148,0.0014980733,1,0.0518119782,0.0609980635,0.0154736508,0.0176857263,1.0320521593,0.0127696842,-0.0957382172
25.91258,-80.137617,1.84,POINT (-80.137617 25.91258),0,169,ID00007954,25.912563,-80.137581,502.5,57.5, , ,-80.1375808716,25.912563324,0.1427000016,0.0439794436,0.1186000034,0.0518119782,0.0987000018,0.0609980635,0.0471000001,0.0154736508,0.0410000011,0.0127696842,0.0436000004,0.0177415721,0.0472999997,0.0226434059,0.0388999991,0.0176857263,0.0417999998,0.0191541351,0.112999998,0.0019,0.0300999992,0.0143845994,0.0148,0.0014980733,1,0.0518119782,0.0609980635,0.0154736508,0.0176857263,1.0320521593,0.0127696842,-0.0957382172
25.912594,-80.137625,1.23,POINT (-80.137625 25.912594),0,170,ID00007955,25.912563,-80.137581,502.5,57.5, , ,-80.1375808716,25.912563324,0.1427000016,0.0439794436,0.1186000034,0.0518119782,0.0987000018,0.0609980635,0.0471000001,0.0154736508,0.0410000011,0.0127696842,0.0436000004,0.0177415721,0.0472999997,0.0226434059,0.0388999991,0.0176857263,0.0417999998,0.0191541351,0.112999998,0.0019,0.0300999992,0.0143845994,0.0148,0.0014980733,1,0.0518119782,0.0609980635,0.0154736508,0.0176857263,1.0320521593,0.0127696842,-0.0957382172
25.912607,-80.137634,0.81,POINT (-80.137634 25.912607),0,171,ID00007956,25.912565,-80.13768,501.5,57.5, , ,-80.1376800537,25.9125652313,0.1427000016,0.043980673,0.1168000028,0.0496042185,0.0945999995,0.0560196787,0.0480999984,0.0165936444,0.0410000011,0.01277027,0.0436000004,0.0177420992,0.0472999997,0.0226438846,0.0386000015,0.0173550583,0.0417999998,0.0191545747,0.112999998,0.0019,0.0300999992,0.0143849421,0.0148,0.0014982102,1,0.0496042185,0.0560196787,0.0165936444,0.0173550583,1.0240902901,0.01277027,-0.13020657
25.91262,-80.137642,1.56,POINT (-80.137642 25.91262),0,172,ID00007957,25.912655,-80.13768,501.5,56.5, , ,-80.1376800537,25.9126548767,0.1427000016,0.0439808369,0.1172999963,0.0502179638,0.0936999992,0.0549262464,0.0494000018,0.0180487484,0.0410000011,0.0127703585,0.0436000004,0.0177421793,0.0472999997,0.0226439573,0.0403000005,0.0192315467,0.0417999998,0.0191546455,0.112999998,0.0019,0.0300999992,0.0143849989,0.0148,0.0014982289,1,0.0502179638,0.0549262464,0.0180487484,0.0192315467,1.0177073479,0.0127703585,-0.1712700427
25.912634,-80.13765,2.48,POINT (-80.13765 25.912634),0,173,ID00007958,25.912655,-80.13768,501.5,56.5, , ,-80.1376800537,25.9126548767,0.1427000016,0.0439808369,0.1172999963,0.0502179638,0.0936999992,0.0549262464,0.0494000018,0.0180487484,0.0410000011,0.0127703585,0.0436000004,0.0177421793,0.0472999997,0.0226439573,0.0403000005,0.0192315467,0.0417999998,0.0191546455,0.112999998,0.0019,0.0300999992,0.0143849989,0.0148,0.0014982289,1,0.0502179638,0.0549262464,0.0180487484,0.0192315467,1.0177073479,0.0127703585,-0.1712700427
25.912647,-80.137658,1.97,POINT (-80.137658 25.912647),0,174,ID00007959,25.912655,-80.13768,501.5,56.5, , ,-80.1376800537,25.9126548767,0.1427000016,0.0439808369,0.1172999963,0.0502179638,0.0936999992,0.0549262464,0.0494000018,0.0180487484,0.0410000011,0.0127703585,0.0436000004,0.0177421793,0.0472999997,0.0226439573,0.0403000005,0.0192315467,0.0417999998,0.0191546455,0.112999998,0.0019,0.0300999992,0.0143849989,0.0148,0.0014982289,1,0.0502179638,0.0549262464,0.0180487484,0.0192315467,1.0177073479,0.0127703585,-0.1712700427
25.912661,-80.137666,1.27,POINT (-80.137666 25.912661),0,175,ID00007960,25.912655,-80.13768,501.5,56.5, , ,-80.1376800537,25.9126548767,0.1427000016,0.0439808369,0.1172999963,0.0502179638,0.0936999992,0.0549262464,0.0494000018,0.0180487484,0.0410000011,0.0127703585,0.0436000004,0.0177421793,0.0472999997,0.0226439573,0.0403000005,0.0192315467,0.0417999998,0.0191546455,0.112999998,0.0019,0.0300999992,0.0143849989,0.0148,0.0014982289,1,0.0502179638,0.0549262464,0.0180487484,0.0192315467,1.0177073479,0.0127703585,-0.1712700427
25.912674,-80.137674,1.63,POINT (-80.137674 25.912674),0,176,ID00007961,25.912655,-80.13768,501.5,56.5, , ,-80.1376800537,25.9126548767,0.1427000016,0.0439808369,0.1172999963,0.0502179638,0.0936999992,0.0549262464,0.0494000018,0.0180487484,0.0410000011,0.0127703585,0.0436000004,0.0177421793,0.0472999997,0.0226439573,0.0403000005,0.0192315467,0.0417999998,0.0191546455,0.112999998,0.0019,0.0300999992,0.0143849989,0.0148,0.0014982289,1,0.0502179638,0.0549262464,0.0180487484,0.0192315467,1.0177073479,0.0127703585,-0.1712700427
25.912688,-80.137682,1.99,POINT (-80.137682 25.912688),0,177,ID00007962,25.912655,-80.13768,501.5,56.5, , ,-80.1376800537,25.9126548767,0.1427000016,0.0439808369,0.1172999963,0.0502179638,0.0936999992,0.0549262464,0.0494000018,0.0180487484,0.0410000011,0.0127703585,0.0436000004,0.0177421793,0.0472999997,0.0226439573,0.0403000005,0.0192315467,0.0417999998,0.0191546455,0.112999998,0.0019,0.0300999992,0.0143849989,0.0148,0.0014982289,1,0.0502179638,0.0549262464,0.0180487484,0.0192315467,1.0177073479,0.0127703585,-0.1712700427
25.912701,-80.137691,2.42,POINT (-80.137691 25.912701),0,178,ID00007963,25.912745,-80.13768,501.5,55.5, , ,-80.1376800537,25.9127445221,0.1427000016,0.040039435,0.113499999,0.0407570824,0.0942000002,0.0499464087,0.0456000008,0.0075868834,0.0507999994,0.0173489172,0.0838000029,0.0552150607,0.1011999995,0.0730054751,0.0471000001,0.020151956,0.1089000031,0.0816864893,0.112999998,0.0019,0.0452000014,0.0236294027,0.0208000001,0.0021448433,1,0.0407570824,0.0499464087,0.0075868834,0.020151956,1.0419014692,0.0173489172,0.3914866745
25.912715,-80.137699,2.68,POINT (-80.137699 25.912715),0,179,ID00007964,25.912745,-80.13768,501.5,55.5, , ,-80.1376800537,25.9127445221,0.1427000016,0.040039435,0.113499999,0.0407570824,0.0942000002,0.0499464087,0.0456000008,0.0075868834,0.0507999994,0.0173489172,0.0838000029,0.0552150607,0.1011999995,0.0730054751,0.0471000001,0.020151956,0.1089000031,0.0816864893,0.112999998,0.0019,0.0452000014,0.0236294027,0.0208000001,0.0021448433,1,0.0407570824,0.0499464087,0.0075868834,0.020151956,1.0419014692,0.0173489172,0.3914866745
25.912728,-80.137707,1.56,POINT (-80.137707 25.912728),0,180,ID00007965,25.912745,-80.13768,501.5,55.5, , ,-80.1376800537,25.9127445221,0.1427000016,0.040039435,0.113499999,0.0407570824,0.0942000002,0.0499464087,0.0456000008,0.0075868834,0.0507999994,0.0173489172,0.0838000029,0.0552150607,0.1011999995,0.0730054751,0.0471000001,0.020151956,0.1089000031,0.0816864893,0.112999998,0.0019,0.0452000014,0.0236294027,0.0208000001,0.0021448433,1,0.0407570824,0.0499464087,0.0075868834,0.020151956,1.0419014692,0.0173489172,0.3914866745
25.912742,-80.137715,1.56,POINT (-80.137715 25.912742),0,181,ID00007966,25.912745,-80.13768,501.5,55.5, , ,-80.1376800537,25.9127445221,0.1427000016,0.040039435,0.113499999,0.0407570824,0.0942000002,0.0499464087,0.0456000008,0.0075868834,0.0507999994,0.0173489172,0.0838000029,0.0552150607,0.1011999995,0.0730054751,0.0471000001,0.020151956,0.1089000031,0.0816864893,0.112999998,0.0019,0.0452000014,0.0236294027,0.0208000001,0.0021448433,1,0.0407570824,0.0499464087,0.0075868834,0.020151956,1.0419014692,0.0173489172,0.3914866745
25.912756,-80.137724,2.21,POINT (-80.137724 25.912756),0,182,ID00007967,25.912745,-80.13768,501.5,55.5, , ,-80.1376800537,25.9127445221,0.1427000016,0.040039435,0.113499999,0.0407570824,0.0942000002,0.0499464087,0.0456000008,0.0075868834,0.0507999994,0.0173489172,0.0838000029,0.0552150607,0.1011999995,0.0730054751,0.0471000001,0.020151956,0.1089000031,0.0816864893,0.112999998,0.0019,0.0452000014,0.0236294027,0.0208000001,0.0021448433,1,0.0407570824,0.0499464087,0.0075868834,0.020151956,1.0419014692,0.0173489172,0.3914866745
25.912769,-80.137732,1.22,POINT (-80.137732 25.912769),0,183,ID00007968,25.912746,-80.137779,500.5,55.5, , ,-80.1377792358,25.9127464294,0.1427000016,0.0531158522,0.1328999996,0.0804253966,0.1085999981,0.0859511718,0.0711999983,0.0568022169,0.068599999,0.0581873842,0.0908999965,0.0842965618,0.0784000009,0.070585452,0.0549000017,0.0505940951,0.1071999967,0.1019085795,0.112999998,0.0019,0.0551000014,0.0561722405,0.0270000007,0.0290016849,,,,,,,,
25.912783,-80.13774,1.32,POINT (-80.13774 25.912783),0,184,ID00007969,25.912746,-80.137779,500.5,55.5, , ,-80.1377792358,25.9127464294,0.1427000016,0.0531158522,0.1328999996,0.0804253966,0.1085999981,0.0859511718,0.0711999983,0.0568022169,0.068599999,0.0581873842,0.0908999965,0.0842965618,0.0784000009,0.070585452,0.0549000017,0.0505940951,0.1071999967,0.1019085795,0.112999998,0.0019,0.0551000014,0.0561722405,0.0270000007,0.0290016849,,,,,,,,
25.912796,-80.137749,2.31,POINT (-80.137749 25.912796),0,185,ID00007970,25.912836,-80.137779,500.5,54.5, , ,-80.1377792358,25.9128360748,0.1427000016,0.0531160906,0.1230999976,0.0684410036,0.1005999967,0.0762527734,0.0592,0.0433970504,0.068599999,0.0581875369,0.0908999965,0.0842966884,0.0784000009,0.0705855787,0.055399999,0.0511455797,0.1071999967,0.1019086689,0.112999998,0.0019,0.0551000014,0.0561723448,0.0270000007,0.0290017389,,,,,,,,
25.91281,-80.137757,2.35,POINT (-80.137757 25.91281),0,186,ID00007971,25.912836,-80.137779,500.5,54.5, , ,-80.1377792358,25.9128360748,0.1427000016,0.0531160906,0.1230999976,0.0684410036,0.1005999967,0.0762527734,0.0592,0.0433970504,0.068599999,0.0581875369,0.0908999965,0.0842966884,0.0784000009,0.0705855787,0.055399999,0.0511455797,0.1071999967,0.1019086689,0.112999998,0.0019,0.0551000014,0.0561723448,0.0270000007,0.0290017389,,,,,,,,
25.912823,-80.137766,1.92,POINT (-80.137766 25.912823),0,187,ID00007972,25.912836,-80.137779,500.5,54.5, , ,-80.1377792358,25.9128360748,0.1427000016,0.0531160906,0.1230999976,0.0684410036,0.1005999967,0.0762527734,0.0592,0.0433970504,0.068599999,0.0581875369,0.0908999965,0.0842966884,0.0784000009,0.0705855787,0.055399999,0.0511455797,0.1071999967,0.1019086689,0.112999998,0.0019,0.0551000014,0.0561723448,0.0270000007,0.0290017389,,,,,,,,
25.912837,-80.137774,1.3,POINT (-80.137774 25.912837),0,188,ID00007973,25.912836,-80.137779,500.5,54.5, , ,-80.1377792358,25.9128360748,0.1427000016,0.0531160906,0.1230999976,0.0684410036,0.1005999967,0.0762527734,0.0592,0.0433970504,0.068599999,0.0581875369,0.0908999965,0.0842966884,0.0784000009,0.0705855787,0.055399999,0.0511455797,0.1071999967,0.1019086689,0.112999998,0.0019,0.0551000014,0.0561723448,0.0270000007,0.0290017389,,,,,,,,
25.912851,-80.137784,1.13,POINT (-80.137784 25.912851),0,189,ID00007974,25.912836,-80.137779,500.5,54.5, , ,-80.1377792358,25.9128360748,0.1427000016,0.0531160906,0.1230999976,0.0684410036,0.1005999967,0.0762527734,0.0592,0.0433970504,0.068599999,0.0581875369,0.0908999965,0.0842966884,0.0784000009,0.0705855787,0.055399999,0.0511455797,0.1071999967,0.1019086689,0.112999998,0.0019,0.0551000014,0.0561723448,0.0270000007,0.0290017389,,,,,,,,
25.912865,-80.137793,0.87,POINT (-80.137793 25.912865),0,190,ID00007975,25.912836,-80.137779,500.5,54.5, , ,-80.1377792358,25.9128360748,0.1427000016,0.0531160906,0.1230999976,0.0684410036,0.1005999967,0.0762527734,0.0592,0.0433970504,0.068599999,0.0581875369,0.0908999965,0.0842966884,0.0784000009,0.0705855787,0.055399999,0.0511455797,0.1071999967,0.1019086689,0.112999998,0.0019,0.0551000014,0.0561723448,0.0270000007,0.0290017389,,,,,,,,
25.912878,-80.137802,1.11,POINT (-80.137802 25.912878),0,191,ID00007976,25.912836,-80.137779,500.5,54.5, , ,-80.1377792358,25.9128360748,0.1427000016,0.0531160906,0.1230999976,0.0684410036,0.1005999967,0.0762527734,0.0592,0.0433970504,0.068599999,0.0581875369,0.0908999965,0.0842966884,0.0784000009,0.0705855787,0.055399999,0.0511455797,0.1071999967,0.1019086689,0.112999998,0.0019,0.0551000014,0.0561723448,0.0270000007,0.0290017389,,,,,,,,
25.912891,-80.137811,1.37,POINT (-80.137811 25.912891),0,192,ID00007977,25.912926,-80.137772,500.5,53.5, , ,-80.1377716064,25.9129257202,0.138500005,0.0340978429,0.1132000014,0.0399101414,0.0935000032,0.0485378504,0.0441999994,0.0053992458,0.0531000011,0.0192766376,0.0665000007,0.0356950574,0.0917999968,0.0624502599,0.052099999,0.0250095595,0.0812000036,0.0525055788,0.1053000018,0.0016,0.0471000001,0.0249648653,0.0214000009,0.0022097193,1,0.0399101414,0.0485378504,0.0053992458,0.0250095595,1.0405089855,0.0192766376,0.5623868108
25.912905,-80.137819,1.12,POINT (-80.137819 25.912905),0,193,ID00007978,25.912926,-80.137772,500.5,53.5, , ,-80.1377716064,25.9129257202,0.138500005,0.0340978429,0.1132000014,0.0399101414,0.0935000032,0.0485378504,0.0441999994,0.0053992458,0.0531000011,0.0192766376,0.0665000007,0.0356950574,0.0917999968,0.0624502599,0.052099999,0.0250095595,0.0812000036,0.0525055788,0.1053000018,0.0016,0.0471000001,0.0249648653,0.0214000009,0.0022097193,1,0.0399101414,0.0485378504,0.0053992458,0.0250095595,1.0405089855,0.0192766376,0.5623868108
25.912931,-80.137837,0.97,POINT (-80.137837 25.912931),0,194,ID00007979,25.912928,-80.137878,499.5,53.5, , ,-80.137878418,25.9129276276,0.138500005,0.0340990797,0.1136000007,0.0404025018,0.0957000032,0.0512111634,0.0450999998,0.0064076483,0.0531000011,0.0192771554,0.0665000007,0.035695456,0.0917999968,0.0624505058,0.0379999988,0.0094523784,0.0812000036,0.0525058247,0.1053000018,0.0016,0.0471000001,0.0249651745,0.0214000009,0.0022098962,1,0.0404025018,0.0512111634,0.0064076483,0.0094523784,1.0489438772,0.0192771554,0.5010553002
25.912945,-80.137846,1.25,POINT (-80.137846 25.912945),0,195,ID00007980,25.912928,-80.137878,499.5,53.5, , ,-80.137878418,25.9129276276,0.138500005,0.0340990797,0.1136000007,0.0404025018,0.0957000032,0.0512111634,0.0450999998,0.0064076483,0.0531000011,0.0192771554,0.0665000007,0.035695456,0.0917999968,0.0624505058,0.0379999988,0.0094523784,0.0812000036,0.0525058247,0.1053000018,0.0016,0.0471000001,0.0249651745,0.0214000009,0.0022098962,1,0.0404025018,0.0512111634,0.0064076483,0.0094523784,1.0489438772,0.0192771554,0.5010553002
25.912958,-80.137855,1.12,POINT (-80.137855 25.912958),0,196,ID00007981,25.912928,-80.137878,499.5,53.5, , ,-80.137878418,25.9129276276,0.138500005,0.0340990797,0.1136000007,0.0404025018,0.0957000032,0.0512111634,0.0450999998,0.0064076483,0.0531000011,0.0192771554,0.0665000007,0.035695456,0.0917999968,0.0624505058,0.0379999988,0.0094523784,0.0812000036,0.0525058247,0.1053000018,0.0016,0.0471000001,0.0249651745,0.0214000009,0.0022098962,1,0.0404025018,0.0512111634,0.0064076483,0.0094523784,1.0489438772,0.0192771554,0.5010553002
25.912972,-80.137864,0.59,POINT (-80.137864 25.912972),0,197,ID00007982,25.913017,-80.137871,499.5,52.5, , ,-80.1378707886,25.9130172729,0.138500005,0.0340992324,0.1120999977,0.0385592356,0.0944999978,0.0497535095,0.0509000011,0.0128997751,0.0531000011,0.0192772169,0.0665000007,0.0356955007,0.0917999968,0.0624505207,0.0502999984,0.0230247043,0.0812000036,0.0525058433,0.1053000018,0.0016,0.0471000001,0.0249652229,0.0214000009,0.0022099167,1,0.0385592356,0.0497535095,0.0128997751,0.0230247043,1.0531351566,0.0192772169,0.1981988251
25.912985,-80.137873,0.67,POINT (-80.137873 25.912985),0,198,ID00007983,25.913017,-80.137871,499.5,52.5, , ,-80.1378707886,25.9130172729,0.138500005,0.0340992324,0.1120999977,0.0385592356,0.0944999978,0.0497535095,0.0509000011,0.0128997751,0.0531000011,0.0192772169,0.0665000007,0.0356955007,0.0917999968,0.0624505207,0.0502999984,0.0230247043,0.0812000036,0.0525058433,0.1053000018,0.0016,0.0471000001,0.0249652229,0.0214000009,0.0022099167,1,0.0385592356,0.0497535095,0.0128997751,0.0230247043,1.0531351566,0.0192772169,0.1981988251
25.912998,-80.137882,0.75,POINT (-80.137882 25.912998),0,199,ID00007984,25.913017,-80.137871,499.5,52.5, , ,-80.1378707886,25.9130172729,0.138500005,0.0340992324,0.1120999977,0.0385592356,0.0944999978,0.0497535095,0.0509000011,0.0128997751,0.0531000011,0.0192772169,0.0665000007,0.0356955007,0.0917999968,0.0624505207,0.0502999984,0.0230247043,0.0812000036,0.0525058433,0.1053000018,0.0016,0.0471000001,0.0249652229,0.0214000009,0.0022099167,1,0.0385592356,0.0497535095,0.0128997751,0.0230247043,1.0531351566,0.0192772169,0.1981988251
25.913012,-80.137891,1.61,POINT (-80.137891 25.913012),0,200,ID00007985,25.913017,-80.137871,499.5,52.5, , ,-80.1378707886,25.9130172729,0.138500005,0.0340992324,0.1120999977,0.0385592356,0.0944999978,0.0497535095,0.0509000011,0.0128997751,0.0531000011,0.0192772169,0.0665000007,0.0356955007,0.0917999968,0.0624505207,0.0502999984,0.0230247043,0.0812000036,0.0525058433,0.1053000018,0.0016,0.0471000001,0.0249652229,0.0214000009,0.0022099167,1,0.0385592356,0.0497535095,0.0128997751,0.0230247043,1.0531351566,0.0192772169,0.1981988251
25.913025,-80.1379,1.54,POINT (-80.1379 25.913025),0,201,ID00007986,25.913017,-80.137871,499.5,52.5, , ,-80.1378707886,25.9130172729,0.138500005,0.0340992324,0.1120999977,0.0385592356,0.0944999978,0.0497535095,0.0509000011,0.0128997751,0.0531000011,0.0192772169,0.0665000007,0.0356955007,0.0917999968,0.0624505207,0.0502999984,0.0230247043,0.0812000036,0.0525058433,0.1053000018,0.0016,0.0471000001,0.0249652229,0.0214000009,0.0022099167,1,0.0385592356,0.0497535095,0.0128997751,0.0230247043,1.0531351566,0.0192772169,0.1981988251
25.913063,-80.137927,0.8,POINT (-80.137927 25.913063),0,202,ID00007987,25.913109,-80.13797,498.5,51.5, , ,-80.1379699707,25.9131088257,0.138500005,0.0354144834,0.1110000014,0.038806159,0.0904000029,0.0466333255,0.0441999994,0.007470021,0.0447999984,0.0121465381,0.074500002,0.0465729199,0.0877000019,0.0603007823,0.0469000004,0.0214689206,0.0825999975,0.0561561659,0.1053000018,0.0016,0.0458999984,0.0259233918,0.0194000006,0.001994554,1,0.038806159,0.0466333255,0.007470021,0.0214689206,1.0382521152,0.0121465381,0.2383964062
25.913074,-80.137934,1.32,POINT (-80.137934 25.913074),0,203,ID00007988,25.913109,-80.13797,498.5,51.5, , ,-80.1379699707,25.9131088257,0.138500005,0.0354144834,0.1110000014,0.038806159,0.0904000029,0.0466333255,0.0441999994,0.007470021,0.0447999984,0.0121465381,0.074500002,0.0465729199,0.0877000019,0.0603007823,0.0469000004,0.0214689206,0.0825999975,0.0561561659,0.1053000018,0.0016,0.0458999984,0.0259233918,0.0194000006,0.001994554,1,0.038806159,0.0466333255,0.007470021,0.0214689206,1.0382521152,0.0121465381,0.2383964062
25.913089,-80.137943,1.5,POINT (-80.137943 25.913089),0,204,ID00007989,25.913109,-80.13797,498.5,51.5, , ,-80.1379699707,25.9131088257,0.138500005,0.0354144834,0.1110000014,0.038806159,0.0904000029,0.0466333255,0.0441999994,0.007470021,0.0447999984,0.0121465381,0.074500002,0.0465729199,0.0877000019,0.0603007823,0.0469000004,0.0214689206,0.0825999975,0.0561561659,0.1053000018,0.0016,0.0458999984,0.0259233918,0.0194000006,0.001994554,1,0.038806159,0.0466333255,0.007470021,0.0214689206,1.0382521152,0.0121465381,0.2383964062
25.913092,-80.137945,1.14,POINT (-80.137945 25.913092),0,205,ID00007990,25.913109,-80.13797,498.5,51.5, , ,-80.1379699707,25.9131088257,0.138500005,0.0354144834,0.1110000014,0.038806159,0.0904000029,0.0466333255,0.0441999994,0.007470021,0.0447999984,0.0121465381,0.074500002,0.0465729199,0.0877000019,0.0603007823,0.0469000004,0.0214689206,0.0825999975,0.0561561659,0.1053000018,0.0016,0.0458999984,0.0259233918,0.0194000006,0.001994554,1,0.038806159,0.0466333255,0.007470021,0.0214689206,1.0382521152,0.0121465381,0.2383964062
